reaction,Chemostat u=0.11,Chemostat u=0.12,Chemostat u=0.20,Chemostat u=0.21 (1),Chemostat u=0.21,Chemostat u=0.22,Galactose ,Chemostat u=0.26,Acetate,Chemostat u=0.31 (1),Chemostat u=0.31,Chemostat u=0.35,Chemostat u=0.36,Pyruvate,Chemostat u=0.4,Chemostat u=0.41,Fumarate,Succinate,Glucosamine,Chemostat u=0.46,Glycerol,Mannose,Chemostat u=0.49,Chemostat u=0.5,Chemostat u=0.51,Xylose,Glucose + salts,Glucose,pH6 glucose,Fructose,42C glucose
RHAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHCCE,4.928e-05,5.3759999999999994e-05,8.96e-05,9.408e-05,9.408e-05,9.856e-05,0.00011648000000000001,0.00011648000000000001,0.0001344,0.00013888,0.00013888,0.0001568,0.00016128,0.0001792,0.0001792,0.00018368,0.00018816,0.00019712,0.00020608000000000003,0.00020608000000000003,0.00021056,0.00021056,0.00021952,0.000224,0.00022847999999999998,0.0002464,0.0002464,0.00025983999999999995,0.00028224,0.0002912,0.00029568000000000004
RIBabcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIBtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMNtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMNtpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNDR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNDR1b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNDR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNDR2b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNDR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNDR3b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNDR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNDR4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNTR1c2,0.0028782599999999997,0.0031399199999999996,0.0052332,0.00549486,0.00549486,0.005756519999999999,0.00680316,0.00680316,0.007849799999999999,0.00811146,0.00811146,0.009158099999999999,0.00941976,0.0104664,0.0104664,0.01072806,0.01098972,0.011513039999999999,0.01203636,0.01203636,0.012298019999999998,0.012298019999999998,0.012821339999999999,0.013083,0.01334466,0.014391300000000001,0.014391300000000001,0.015176279999999999,0.01648458,0.0170079,0.01726956
RNTR2c2,0.00297187,0.00324204,0.0054034,0.005673569999999999,0.005673569999999999,0.00594374,0.00702442,0.00702442,0.008105099999999999,0.008375269999999999,0.008375269999999999,0.00945595,0.00972612,0.0108068,0.0108068,0.011076969999999998,0.011347139999999999,0.01188748,0.012427820000000001,0.012427820000000001,0.01269799,0.01269799,0.01323833,0.0135085,0.01377867,0.01485935,0.01485935,0.015669859999999997,0.01702071,0.01756105,0.017831220000000002
RNTR3c2,0.00297187,0.00324204,0.0054034,0.005673569999999999,0.005673569999999999,0.00594374,0.00702442,0.00702442,0.008105099999999999,0.008375269999999999,0.008375269999999999,0.00945595,0.00972612,0.0108068,0.0108068,0.011076969999999998,0.011347139999999999,0.01188748,0.012427820000000001,0.012427820000000001,0.01269799,0.01269799,0.01323833,0.0135085,0.01377867,0.01485935,0.01485935,0.015669859999999997,0.01702071,0.01756105,0.017831220000000002
RNTR4c2,0.0028782599999999997,0.0031399200000000135,0.0052332,0.00549486,0.00549486,0.005756519999999999,0.00680316,0.00680316,0.007849799999999999,0.00811146,0.00811146,0.009158099999999999,0.00941976,0.0104664,0.0104664,0.01072806,0.01098972,0.011513039999999999,0.01203636,0.01203636,0.012298019999999998,0.012298019999999998,0.012821339999999999,0.013083,0.01334466,0.014391300000000001,0.014391300000000001,0.015176279999999999,0.01648458,0.0170079,0.01726956
RPE,0.13785637658333402,0.1599342289999988,0.33655704833333355,0.3586349007499992,0.3586349007500004,0.3807127531666681,0.4690241628333293,0.4690241628333281,0.5573355724999983,0.5794134249166683,0.5794134249166674,0.6677248345833338,0.6898026870000005,0.8161212337595927,0.7781140966666666,0.8001919490833309,0.36017305545455136,0.5779209878333376,0.9120300271666655,0.9105812111666642,0.044409359999999995,0.9326590635833337,0.9768147684166655,0.9988926208333289,1.0209704732499927,1.1092818829166682,1.1092818829166675,1.1755154401666654,1.285904702250003,1.3300604070833342,1.3521382594999984
RPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RZ5PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2FE2SR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2FE2SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2FE2SS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2FE2ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4FE4SR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4FE4ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S7PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SADH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SADT2,0.027265920000000016,0.02974463999999996,0.04957440000000009,0.05205312000000016,0.05205311999999994,0.05453184000000003,0.06444672000000011,0.06444672000000022,0.07436159999999964,0.07684032000000013,0.07684032000000016,0.08675519999999998,0.08923391999999969,0.09914880000000018,0.09914879999999976,0.10162752,0.1041062400000001,0.10906368000000007,0.11402111999999953,0.11402111999999998,0.11649983999999983,0.11649984000000027,0.12145728000000028,0.12393599999999984,0.1264147199999999,0.1363296000000007,0.13632960000000025,0.14376575999999955,0.15615935999999994,0.16111680000000006,0.16359551999999927
SARCOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBTPD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBTptspp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBTtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCYSDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDPDS,0.040804389999999996,0.04451388,0.0741898,0.07789929,0.07789929,0.08160877999999999,0.09644674,0.09644674,0.11128469999999999,0.11499419,0.11499419,0.12983214999999998,0.13354164,0.1483796,0.1483796,0.15208908999999998,0.15579858,0.16321755999999998,0.17063654,0.17063654,0.17434602999999999,0.17434602999999999,0.18176501,0.1854745,0.18918399,0.20402195,0.20402195,0.21515041999999998,0.23369787,0.24111685,0.24482634
SDPTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELCYSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELGTHR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELGTHR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELGTHR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELNPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELtpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEPHCHCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERASr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERAT,0.027265920000000016,0.02974463999999996,0.04957440000000009,0.05205312000000016,0.05205311999999994,0.05453184000000003,0.06444672000000011,0.06444672000000022,0.07436159999999964,0.07684032000000013,0.07684032000000016,0.08675519999999998,0.08923391999999969,0.09914880000000018,0.09914879999999976,0.10162752,0.1041062400000001,0.10906368000000007,0.11402111999999953,0.11402111999999998,0.11649983999999983,0.11649984000000027,0.12145728000000028,0.12393599999999984,0.1264147199999999,0.1363296000000007,0.13632960000000025,0.14376575999999955,0.15615935999999994,0.16111680000000006,0.16359551999999927
SERD_D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERD_L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERTRS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERTRS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERt2rpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERt4pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002082,0.0,0.0,0.0,0.0,0.0023943000000000002,0.0023943000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033832500000000004,0.0
SERtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFGTHi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGSAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHCHCS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHCHD2,2.453e-05,2.6759999999999998e-05,4.46e-05,4.683e-05,4.683e-05,4.906e-05,5.7980000000000004e-05,5.7980000000000004e-05,6.69e-05,6.913e-05,6.913e-05,7.805e-05,8.028e-05,8.92e-05,8.92e-05,9.143e-05,9.366e-05,9.812e-05,0.00010258000000000001,0.00010258000000000001,0.00010481,0.00010481,0.00010927,0.0001115,0.00011373,0.00012265,0.00012265,0.00012933999999999998,0.00014049,0.00014495,0.00014718
SHCHF,2.453e-05,2.6759999999999998e-05,4.46e-05,4.683e-05,4.683e-05,4.906e-05,5.7980000000000004e-05,5.7980000000000004e-05,6.69e-05,6.913e-05,6.913e-05,7.805e-05,8.028e-05,8.92e-05,8.92e-05,9.143e-05,9.366e-05,9.812e-05,0.00010258000000000001,0.00010258000000000001,0.00010481,0.00010481,0.00010927,0.0001115,0.00011373,0.00012265,0.00012265,0.00012933999999999998,0.00014049,0.00014495,0.00014718
SHK3Dr,0.04192308999999999,0.04573428,0.07622380000000002,0.08003498999999997,0.08003498999999997,0.08384617999999998,0.09909094000000004,0.09909094000000004,0.11433569999999994,0.11814688999999995,0.11814688999999996,0.13339164999999997,0.13720283999999996,0.15244760000000002,0.15244760000000007,0.15625879000000004,0.16006997999999995,0.16769235999999998,0.17531474000000002,0.17531474000000002,0.17912593,0.17912593,0.18674831000000003,0.1905595,0.19437068999999993,0.20961545,0.20961545000000004,0.22104901999999996,0.24010497000000008,0.24772735000000012,0.2515385400000001
SHKK,0.04192308999999999,0.04573428,0.07622380000000002,0.08003498999999997,0.08003498999999997,0.08384617999999998,0.09909094000000004,0.09909094000000004,0.11433569999999994,0.11814688999999995,0.11814688999999996,0.13339164999999997,0.13720283999999996,0.15244760000000002,0.15244760000000007,0.15625879000000004,0.16006997999999995,0.16769235999999998,0.17531474000000002,0.17531474000000002,0.17912593,0.17912593,0.18674831000000003,0.1905595,0.19437068999999993,0.20961545,0.20961545000000004,0.22104901999999996,0.24010497000000008,0.24772735000000012,0.2515385400000001
SHSL1,0.016930210000000005,0.018469319999999984,0.0307822,0.03232130999999999,0.03232130999999999,0.03386042000000001,0.04001686,0.04001686,0.046173299999999994,0.04771240999999998,0.04771241,0.05386884999999997,0.055407960000000034,0.0615644,0.06156440000000002,0.06310350999999997,0.06464261999999998,0.06772084000000002,0.07079906,0.07079905999999997,0.07233817,0.07233817,0.07541639000000006,0.0769555,0.07849460999999998,0.08465105,0.08465105,0.08926837999999998,0.09696392999999999,0.10004214999999994,0.10158125999999999
SKMt2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SKMtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLNTtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLNTtpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO2tex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO2tpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO3tex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO4t2pp,0.027743100000000017,0.03026519999999996,0.05044200000000009,0.05296410000000016,0.05296409999999994,0.055486200000000034,0.06557460000000011,0.06557460000000022,0.07566299999999963,0.07818510000000013,0.07818510000000016,0.08827349999999998,0.09079559999999968,0.10088400000000018,0.10088399999999977,0.1034061,0.1059282000000001,0.11097240000000007,0.11601659999999953,0.11601659999999997,0.11853869999999983,0.11853870000000027,0.12358290000000027,0.12610499999999983,0.12862709999999988,0.13871550000000069,0.13871550000000024,0.14628179999999955,0.15889229999999993,0.16393650000000007,0.16645859999999926
SO4tex,0.027743100000000017,0.03026519999999996,0.05044200000000009,0.05296410000000016,0.05296409999999994,0.055486200000000034,0.06557460000000011,0.06557460000000022,0.07566299999999963,0.07818510000000013,0.07818510000000016,0.08827349999999998,0.09079559999999968,0.10088400000000018,0.10088399999999977,0.1034061,0.1059282000000001,0.11097240000000007,0.11601659999999953,0.11601659999999997,0.11853869999999983,0.11853870000000027,0.12358290000000027,0.12610499999999983,0.12862709999999988,0.13871550000000069,0.13871550000000024,0.14628179999999955,0.15889229999999993,0.16393650000000007,0.16645859999999926
SOTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPMDAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPMDAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPMDabcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPMDt3pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPMDtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPMS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPODM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPODMpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSALx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSALy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCASPtpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCBZL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
