reactions,bnumber,gene_name,Chemostat_vilu_011,Chemostat_heinmann_012,galactose_heinmann,Chemostat_heinmann_02,Chemostat_vilu_021,acetate_heinmann,Chemostat_vilu_031,Chemostat_heinmann_035,glucosamine_heinmann,pyruvate_heinmann,succinate_heinmann,Chemostat_vilu_04,fumarate_heinmann,glycerol_heinmann,Chemostat_vilu_049,pH6_heinmann,Chemostat_heinmann_05,anaerobic_heinmann,glucose_heinmann,NaCl_50mM_heinmann,42Cdeg_henimann
EX_k_e_reverse,nan,nan,3591743909169074.5,3918266082729900.0,5550876950534025.0,6530443471216500.0,6856965644777324.0,9469143033263924.0,1.0122187380385574e+16,1.1428276074628874e+16,1.2734364768872178e+16,1.3060886942433e+16,1.3060886942433e+16,1.3060886942433e+16,1.5346542157358774e+16,1.5346542157358774e+16,1.5999586504480424e+16,1.632610867804125e+16,1.632610867804125e+16,1.7958719545845376e+16,1.95913304136495e+16,2.1223941281453624e+16,2.1223941281453624e+16
EX_mg2_e_reverse,nan,nan,159628564610625.0,174140252302499.97,246698690761875.03,290233753837500.0,304745441529375.0,420838943064374.9,449862318448125.0,507909069215624.94,565955819983125.0,580467507675000.0,580467507675000.0,580467507675000.0,682049321518125.0,682049321518125.0,711072696901875.0,725584384593750.0,725584384593750.0,798142823053125.1,870701261512499.9,943259699971875.0,943259699971875.0
EX_mn2_e_reverse,nan,nan,12715082207025.0,13870998771300.0,19650581592675.0,23118331285500.0,24274247849775.0,33521580363974.992,35833413492524.99,40457079749624.99,45080746006724.99,46236662571000.0,46236662571000.0,46236662571000.0,54328078520924.99,54328078520924.99,56639911649474.99,57795828213750.0,57795828213750.0,63575411035125.01,69354993856499.99,75134576677875.0,75134576677875.0
EX_mobd_e_reverse,nan,nan,2373727358474.9995,2589520754699.9995,3668487735825.0,4315867924500.0,4531661320725.0,6258008490524.999,6689595282975.0,7552768867874.998,8415942452775.001,8631735849000.0,8631735849000.0,8631735849000.0,10142289622574.998,10142289622574.998,10573876415025.0,10789669811249.998,10789669811249.998,11868636792375.0,12947603773499.998,14026570754625.002,14026570754625.002
EX_na1_e_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_nh4_e_reverse,nan,nan,1.9874556736969235e+17,2.1681334622148458e+17,3.071522404804279e+17,3.6135604542457363e+17,3.794233558875971e+17,5.239662658656268e+17,5.601018704080778e+17,6.323722598126515e+17,1.7261738267301422e+16,7.227111540716056e+17,7.227111540716042e+17,7.227120908491471e+17,8.491856060341422e+17,8.491856060341523e+17,8.853211637377137e+17,9.033901135614369e+17,9.033901135614369e+17,9.937291249175636e+17,1.0840681362737082e+18,1.174407147629845e+18,1.174407147629845e+18
EX_ni2_e_reverse,nan,nan,5943518889825.0,6483838788899.999,9185438284275.0,10806397981500.0,11346717880574.998,15669277073174.998,16749916871324.998,18911196467624.996,21072476063924.996,21612795963000.0,21612795963000.0,21612795963000.0,25395035256525.0,25395035256525.0,26475675054675.0,27015994953750.0,27015994953750.0,29717594449125.0,32419193944499.996,35120793439875.0,35120793439875.0
EX_o2_e_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.684084272048819e+18,0.0,0.0,0.0
EX_pi_e_reverse,nan,nan,1.7750162756072616e+16,1.9363813915715184e+16,2.7432069713926956e+16,3.227302319285309e+16,3.3886674352499184e+16,4.679588362963822e+16,5.002318594892337e+16,5.6477790587493736e+16,6.2932395226066616e+16,6.454604638570373e+16,6.454604638571815e+16,6.454604638573976e+16,7.58416045032016e+16,7.584160450320757e+16,7.90689068224901e+16,8.068255798213978e+16,8.068255798213978e+16,8.875081378035218e+16,9.681906957856258e+16,1.0488732537677131e+17,1.0488732537677131e+17
EX_sel_e_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_slnt_e_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_so4_e_reverse,nan,nan,4640839396678635.0,5062733887285787.0,7172206340321544.0,8437889812142997.0,8859784302750160.0,1.2234940227607314e+16,1.3078729208821632e+16,1.4766307171250252e+16,1.645388513367883e+16,1.6875779624285994e+16,1.687577962428604e+16,1.687577962428603e+16,1.9829041058536016e+16,1.9829041058536428e+16,2.0672830039750304e+16,2.109472453035746e+16,2.109472453035746e+16,2.3204565003138796e+16,2.531407091251494e+16,2.7423576821891264e+16,2.7423576821891264e+16
EX_tungs_e_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_zn2_e_reverse,nan,nan,6274736660775.0,6845167266299.999,9697320293924.998,11408612110500.0,11979042716025.0,16542487560224.998,17683348771275.0,19965071193374.996,22246793615475.0,22817224221000.0,22817224221000.0,22817224221000.0,26810238459674.996,26810238459674.996,27951099670725.0,28521530276249.996,28521530276249.996,31373683303875.0,34225836331500.0,37077989359125.0,37077989359125.0
12PPDRtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12PPDRtpp_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12PPDStex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12PPDStpp_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CAMPtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CCMPtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CGMPtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CUMPtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23DAPPAtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26DAHtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34dhpactex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3AMPtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3CMPtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3GMPtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3HPPtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAR100_reverse,b1093,fabG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAR120_reverse,b1093,fabG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAR140_reverse,b1093,fabG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAR160_reverse,b1093,fabG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAR180_reverse,b1093,fabG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAR40_reverse,b1093,fabG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAR60_reverse,b1093,fabG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAR80_reverse,b1093,fabG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3PEPTtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3UMPtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4HOXPACDtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4PEPTtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5DGLCNR_reverse,b4266,idnO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5DGLCNt2rpp_reverse,b4265,idnT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5DGLCNtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5MTRtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5PISO_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABUTtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT1r_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT2r_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT3r_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT4r_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT5r_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT6r_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT7r_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT8r_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACt2pp_reverse,b2223,atoE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACALD_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACALDtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACALDtpp_reverse,s0001,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGAL1Ptex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGALtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGAM1Ptex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGAtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACKr_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACMANAtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACNAMtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD1f_reverse,b0221,fadE,6547937660251263.0,7143204720268550.0,1.0119520251406076e+16,1.1905341200449894e+16,1.2500608260471406e+16,1.7262711017120864e+16,1.8453278860708668e+16,2.083434710077726e+16,2.3215821491575616e+16,2.3810701549711724e+16,2.3810697027183224e+16,2.3810682400886916e+16,2.7977594098802464e+16,2.7977764591556844e+16,2.9168085941081396e+16,2.9763353001080456e+16,2.9763353001080456e+16,3.274271675714562e+16,3.571932737142265e+16,3.869593798570501e+16,3.869593798570501e+16
ACOAD2f_reverse,b0221,fadE,6547937660251263.0,7143204720268550.0,1.0119520251406076e+16,1.1905341200449894e+16,1.2500608260471406e+16,1.7262711017120864e+16,1.8453278860708668e+16,2.083434710077726e+16,2.3215821491575616e+16,2.3810701549711724e+16,2.3810697027183224e+16,2.3810682400886916e+16,2.7977594098802464e+16,2.7977764591556844e+16,2.9168085941081396e+16,2.9763353001080456e+16,2.9763353001080456e+16,3.274271675714562e+16,3.571932737142265e+16,3.869593798570501e+16,3.869593798570501e+16
ACOAD3f_reverse,b0221,fadE,6547937660251263.0,7143204720268550.0,1.0119520251406076e+16,1.1905341200449894e+16,1.2500608260471406e+16,1.7262711017120864e+16,1.8453278860708668e+16,2.083434710077726e+16,2.3215821491575616e+16,2.3810701549711724e+16,2.3810697027183224e+16,2.3810682400886916e+16,2.7977594098802464e+16,2.7977764591556844e+16,2.9168085941081396e+16,2.9763353001080456e+16,2.9763353001080456e+16,3.274271675714562e+16,3.571932737142265e+16,3.869593798570501e+16,3.869593798570501e+16
ACOAD4f_reverse,b0221,fadE,6547399066586472.0,7142617163550083.0,1.01186674683625e+16,1.1904361939259694e+16,1.2499580036224826e+16,1.7261256269599482e+16,1.845176100588274e+16,2.0832633393722436e+16,2.3214134818100812e+16,2.3808738240174076e+16,2.3808745028382656e+16,2.380872387849505e+16,2.7975322886814452e+16,2.7975539948600316e+16,2.9165686751170252e+16,2.9760904848110276e+16,2.9760904848110276e+16,3.2742716757155224e+16,3.5719327371439972e+16,3.869593798570501e+16,3.869593798570501e+16
ACOAD5f_reverse,b0221,fadE,6546254781745943.0,7141368852821379.0,1.0116858848175798e+16,1.1902281421380258e+16,1.2497395492438568e+16,1.7258170976361752e+16,1.844853620317679e+16,2.0828992487380796e+16,2.3210706844770724e+16,2.3804591566057024e+16,2.3804605142482184e+16,2.3804562842746892e+16,2.7970505999363668e+16,2.7970940122902284e+16,2.9160589482347496e+16,2.975570355334827e+16,2.975570355334827e+16,3.274271675717895e+16,3.571932737145146e+16,3.86959379857472e+16,3.86959379857472e+16
ACOAD6f_reverse,b0221,fadE,5114216348067452.0,5579145106969974.0,7903708541561091.0,9298575178315698.0,9763503937228612.0,1.3482796923855052e+16,1.44127915263934e+16,1.6272506562065098e+16,1.813347967081345e+16,1.859717907991658e+16,1.859719265637804e+16,1.8597150356588604e+16,2.18517963281513e+16,2.1852230451644508e+16,2.278150918682927e+16,2.3246437945665924e+16,2.3246437945665924e+16,2.558252458875903e+16,2.790820864213987e+16,3.0233892695806656e+16,3.0233892695806656e+16
ACOAD7f_reverse,b0221,fadE,2346192634269398.5,2559482873719043.0,3625853711143366.5,4265804789571296.5,4479095029054155.5,6185279860241637.0,6611997423863725.0,7465158381781989.0,8319577412769963.0,8531638302443193.0,8531651878935580.0,8531609579167576.0,1.0024785914631966e+16,1.0025220038127002e+16,1.0451221734437066e+16,1.0664511973816066e+16,1.0664511973816066e+16,1.1742406019694652e+16,1.2809897475980864e+16,1.3877388932367626e+16,1.3877388932367626e+16
ACOAD8f_reverse,b0221,fadE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOATA_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACONIs_reverse,s0001,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACONTa_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACONTb_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOTA_reverse,nan,nan,5442864828046800.0,5937670721505600.0,8411700188799601.0,9896117869176000.0,1.03909237626348e+16,1.4349370910305198e+16,1.5338982697222802e+16,1.7318206271058e+16,1.92974298448932e+16,1.9792235738352e+16,1.9792235738352e+16,1.9792235738352e+16,2.3255876992563596e+16,2.3255876992563596e+16,2.42454887794812e+16,2.4740294672939996e+16,2.4740294672939996e+16,2.7214324140234e+16,2.9688353607527996e+16,3.2162383074822004e+16,3.2162383074822004e+16
ACSERtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACt2rpp_reverse,nan,nan,1.0711889964970542e+16,1.1685698143529122e+16,1.6549777789165916e+16,1.9476163572606304e+16,2.044997175139187e+16,2.8231973875784004e+16,3.018805353766976e+16,3.4083286252117716e+16,3.7989425887209e+16,3.896345724478851e+16,3.895911753674332e+16,3.895232714508223e+16,4.578276910705315e+16,4.576037775086653e+16,4.7716600752946744e+16,4.869040893108131e+16,4.869040893108131e+16,5.3599867813852984e+16,5.847258306950488e+16,6.334529832516601e+16,6.334529832516601e+16
ACtex_reverse,nan,nan,1.0711889964970542e+16,1.1685698143529122e+16,1.6549777789165916e+16,1.9476163572606304e+16,2.044997175139187e+16,2.8231973875784004e+16,3.018805353766976e+16,3.4083286252117716e+16,3.7989425887209e+16,3.896345724478851e+16,3.895911753674332e+16,3.895232714508223e+16,4.578276910705315e+16,4.576037775086653e+16,4.7716600752946744e+16,4.869040893108131e+16,4.869040893108131e+16,5.3599867813852984e+16,5.847258306950488e+16,6.334529832516601e+16,6.334529832516601e+16
ADEt2rpp_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADEtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADK1_reverse,b0474,adk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADK3_reverse,b0474,adk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADK4_reverse,b0474,adk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADNt2rpp_reverse,b2406,xapB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADNtex_reverse,b0411,tsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADSL1r_reverse,b1131,purB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADSL2r_reverse,b1131,purB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGMtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGPR_reverse,b3958,argC,5442864828046800.0,5937670721505600.0,8411700188799601.0,9896117869176000.0,1.03909237626348e+16,1.4349370910305198e+16,1.5338982697222802e+16,1.7318206271058e+16,1.92974298448932e+16,1.9792235738352e+16,1.9792235738352e+16,1.9792235738352e+16,2.3255876992563596e+16,2.3255876992563596e+16,2.42454887794812e+16,2.4740294672939996e+16,2.4740294672939996e+16,2.7214324140234e+16,2.9688353607527996e+16,3.2162383074822004e+16,3.2162383074822004e+16
AICART_reverse,b4006,purH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIRC3_reverse,b0523,purE,8243881512034922.0,8993325285855886.0,1.274054415496219e+16,1.4988875476426228e+16,1.5738319250248836e+16,2.1733869440817624e+16,2.323275698846011e+16,2.6230532083745188e+16,2.922830717903248e+16,2.997775095285312e+16,2.9977750952853396e+16,2.9977750952852476e+16,3.5223857369601936e+16,3.522385736960168e+16,3.672274491724516e+16,3.747218869106515e+16,3.747218869106515e+16,4.121959157004545e+16,4.496682716732098e+16,4.871406276459889e+16,4.871406276459889e+16
AKGt2rpp_reverse,b2587,kgtP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKGtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALAALAr_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALAALAtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALAGLUE_reverse,b1325,ycjG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALAR_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALATA_L_reverse,nan,nan,1.068080349612844e+16,1.165178563205772e+16,1.6505732386201858e+16,1.9419642720208724e+16,2.0390624856348384e+16,2.81568376001865e+16,3.0100446216539212e+16,3.39843747604619e+16,3.787226744151362e+16,3.8838111175178024e+16,3.88387320165806e+16,3.883928544017139e+16,4.563621379010527e+16,4.563502904850478e+16,4.7578124663726344e+16,4.854910679958787e+16,4.854910679958787e+16,5.348762179205356e+16,5.835013286308314e+16,6.3212643935083496e+16,6.3212643935083496e+16
ALAt2rpp_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALAtex_reverse,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
